Cavity #178      
                 	Frequency	R/Q              	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5542e9 	73621.           	11901.	1   	0.                
   lr(2) =       	3.076e9  	3849.7           	47661.	1   	0.                
   lr(3) =       	1.7051e9 	50508.           	1624.6	1   	0.                
   lr(4) =       	1.7364e9 	44255.00000000001	1744. 	1   	0.                
   lr(5) =       	1.8702e9 	39026.           	1639.5	1   	0.                
   lr(6) =       	1.8548e9 	26325.           	1531.9	1   	0.                
   lr(7) =       	1.8712e9 	42613.           	863.94	1   	0.                
   lr(8) =       	1.872e9  	40069.           	669.46	1   	0.                
   lr(9) =       	4.6744e9 	9658.3           	6620.2	1   	0.                
   lr(10) =      	1.676e9  	11553.           	695.34	1   	0.                
/                
