Cavity #43       
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.834e9  	6308.200000000001	274930.	1   	0.                
   lr(2) =       	2.5526e9 	75509.           	6074.8 	1   	0.                
   lr(3) =       	8.834e9  	5901.6           	263990.	1   	0.                
   lr(4) =       	3.0766e9 	3845.2           	106570.	1   	0.                
   lr(5) =       	1.7034e9 	52150.99999999999	1700.4 	1   	0.                
   lr(6) =       	1.7388e9 	44946.           	1777.3 	1   	0.                
   lr(7) =       	1.8697e9 	38249.           	1660.7 	1   	0.                
   lr(8) =       	1.8559e9 	25802.           	1564.  	1   	0.                
   lr(9) =       	1.8706e9 	41136.           	935.75 	1   	0.                
   lr(10) =      	1.8714e9 	38871.           	762.46 	1   	0.                
/                
