Cavity #336      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0648e9 	212.56            	2.285e7	1   	0.                
   lr(2) =       	3.0709e9 	1366.6000000000001	823840.	1   	0.                
   lr(3) =       	2.5525e9 	80129.            	6762.4 	1   	0.                
   lr(4) =       	3.0764e9 	3889.3            	111950.	1   	0.                
   lr(5) =       	1.7048e9 	51079.            	1635.  	1   	0.                
   lr(6) =       	1.7386e9 	44599.            	1793.7 	1   	0.                
   lr(7) =       	1.871e9  	38208.            	1646.  	1   	0.                
   lr(8) =       	1.8561e9 	27038.000000000004	1652.6 	1   	0.                
   lr(9) =       	1.8718e9 	41675.00000000001 	915.45 	1   	0.                
   lr(10) =      	1.8728e9 	38033.            	666.32 	1   	0.                
/                
