Cavity #95       
                 	Frequency	R/Q              	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5525e9 	73230.           	7061.1	1   	0.                
   lr(2) =       	3.0762e9 	3771.1           	83575.	1   	0.                
   lr(3) =       	1.705e9  	51663.           	1568.9	1   	0.                
   lr(4) =       	1.7382e9 	43005.00000000001	1766.9	1   	0.                
   lr(5) =       	1.8704e9 	39441.           	1840.9	1   	0.                
   lr(6) =       	1.8553e9 	26563.           	1762.2	1   	0.                
   lr(7) =       	1.8713e9 	43143.           	840.3 	1   	0.                
   lr(8) =       	1.8721e9 	39679.           	623.85	1   	0.                
   lr(9) =       	2.542e9  	10478.           	2518.8	1   	0.                
   lr(10) =      	1.7903e9 	10543.           	967.39	1   	0.                
/                
