Cavity #11       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5526e9 	79308.            	9403.8 	1   	0.                
   lr(2) =       	3.0751e9 	3942.3999999999996	118260.	1   	0.                
   lr(3) =       	1.7046e9 	51573.            	1620.2 	1   	0.                
   lr(4) =       	1.7376e9 	43187.            	1875.6 	1   	0.                
   lr(5) =       	1.8704e9 	39687.            	1572.6 	1   	0.                
   lr(6) =       	1.8555e9 	27169.            	1559.1 	1   	0.                
   lr(7) =       	1.8714e9 	42656.            	868.03 	1   	0.                
   lr(8) =       	4.6758e9 	11080.000000000002	6263.4 	1   	0.                
   lr(9) =       	1.8723e9 	37712.            	593.32 	1   	0.                
   lr(10) =      	1.6772e9 	11811.            	662.38 	1   	0.                
/                
