Cavity #100      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5501e9 	78656.            	7926.4	1   	0.                
   lr(2) =       	5.6053e9 	3820.2000000000003	95054.	1   	0.                
   lr(3) =       	3.0745e9 	3970.1            	45161.	1   	0.                
   lr(4) =       	1.7042e9 	51308.            	1535.6	1   	0.                
   lr(5) =       	1.7376e9 	42055.99999999999 	1815.4	1   	0.                
   lr(6) =       	1.8699e9 	39901.            	1908.3	1   	0.                
   lr(7) =       	1.855e9  	27122.            	1683.5	1   	0.                
   lr(8) =       	1.8708e9 	43953.            	782.91	1   	0.                
   lr(9) =       	1.8715e9 	39988.            	586.78	1   	0.                
   lr(10) =      	1.678e9  	12072.            	649.37	1   	0.                
/                
