Cavity #54       
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0772e9 	3990.9    	425720.	1   	0.                
   lr(2) =       	8.8461e9 	6017.3    	459770.	1   	0.                
   lr(3) =       	2.554e9  	80657.    	6882.3 	1   	0.                
   lr(4) =       	3.0712e9 	1271.1    	231180.	1   	0.                
   lr(5) =       	1.7053e9 	51845.    	1729.4 	1   	0.                
   lr(6) =       	1.7386e9 	45052.    	1793.3 	1   	0.                
   lr(7) =       	1.8709e9 	38338.    	1503.1 	1   	0.                
   lr(8) =       	1.8564e9 	26288.    	1567.7 	1   	0.                
   lr(9) =       	1.8718e9 	40870.    	957.09 	1   	0.                
   lr(10) =      	1.8728e9 	38289.    	743.73 	1   	0.                
/                
