Cavity #281      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0774e9 	3777.             	946260.	1   	0.                
   lr(2) =       	2.5549e9 	73339.            	7616.7 	1   	0.                
   lr(3) =       	1.7048e9 	51146.            	1687.5 	1   	0.                
   lr(4) =       	1.738e9  	45605.            	1747.1 	1   	0.                
   lr(5) =       	1.8706e9 	36745.            	1475.4 	1   	0.                
   lr(6) =       	1.8557e9 	26333.000000000004	1543.4 	1   	0.                
   lr(7) =       	1.8716e9 	35969.            	1126.9 	1   	0.                
   lr(8) =       	1.8724e9 	39712.            	755.99 	1   	0.                
   lr(9) =       	1.7893e9 	9710.9            	905.54 	1   	0.                
   lr(10) =      	1.6761e9 	10741.            	729.39 	1   	0.                
/                
