Cavity #254      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5531e9 	71512.            	5071.6 	1   	0.                
   lr(2) =       	3.0702e9 	1351.1000000000001	283450.	1   	0.                
   lr(3) =       	3.076e9  	3712.4            	54382. 	1   	0.                
   lr(4) =       	1.7039e9 	51269.            	1671.7 	1   	0.                
   lr(5) =       	1.7387e9 	45591.            	1789.5 	1   	0.                
   lr(6) =       	1.8704e9 	38865.            	1569.5 	1   	0.                
   lr(7) =       	1.8561e9 	25740.            	1576.2 	1   	0.                
   lr(8) =       	1.8713e9 	42542.            	825.1  	1   	0.                
   lr(9) =       	1.8722e9 	40361.            	682.28 	1   	0.                
   lr(10) =      	2.5435e9 	10656.000000000002	2893.3 	1   	0.                
/                
