Cavity #222      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5528e9 	79339.            	7307.5 	1   	0.                
   lr(2) =       	8.8437e9 	6559.2            	229750.	1   	0.                
   lr(3) =       	8.8389e9 	7206.599999999999 	163390.	1   	0.                
   lr(4) =       	3.0763e9 	3891.2000000000003	79740. 	1   	0.                
   lr(5) =       	1.7054e9 	51100.            	1661.9 	1   	0.                
   lr(6) =       	1.7383e9 	44987.00000000001 	1759.5 	1   	0.                
   lr(7) =       	1.8708e9 	39162.            	1573.7 	1   	0.                
   lr(8) =       	1.8561e9 	26281.            	1564.9 	1   	0.                
   lr(9) =       	1.8718e9 	42476.            	848.24 	1   	0.                
   lr(10) =      	1.8726e9 	40567.            	706.29 	1   	0.                
/                
