Cavity #242      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.553e9  	73569.            	6551.3	1   	0.                
   lr(2) =       	3.0758e9 	3726.             	54961.	1   	0.                
   lr(3) =       	1.7048e9 	52088.            	1683.5	1   	0.                
   lr(4) =       	1.7378e9 	43118.99999999999 	1871.7	1   	0.                
   lr(5) =       	1.8704e9 	39173.            	1664.9	1   	0.                
   lr(6) =       	1.8555e9 	26939.000000000004	1598.7	1   	0.                
   lr(7) =       	1.8713e9 	42398.99999999999 	865.45	1   	0.                
   lr(8) =       	1.8721e9 	39640.            	671.54	1   	0.                
   lr(9) =       	1.7904e9 	10612.            	910.88	1   	0.                
   lr(10) =      	1.6768e9 	11635.            	709.97	1   	0.                
/                
