Cavity #276      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.552e9  	77747.    	10064. 	1   	0.                
   lr(2) =       	8.8362e9 	6490.8    	313980.	1   	0.                
   lr(3) =       	3.0745e9 	4144.4    	108510.	1   	0.                
   lr(4) =       	1.7038e9 	51375.    	1618.8 	1   	0.                
   lr(5) =       	1.7377e9 	43842.    	1860.5 	1   	0.                
   lr(6) =       	1.8697e9 	40438.    	1656.4 	1   	0.                
   lr(7) =       	1.8551e9 	25673.    	1494.3 	1   	0.                
   lr(8) =       	1.8706e9 	44135.    	823.79 	1   	0.                
   lr(9) =       	4.6751e9 	10244.    	7130.5 	1   	0.                
   lr(10) =      	1.8715e9 	39603.    	590.29 	1   	0.                
/                
