Cavity #335      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8309e9 	7203.3           	829570.	1   	0.                
   lr(2) =       	8.8309e9 	7323.8           	581370.	1   	0.                
   lr(3) =       	2.5504e9 	79466.           	7307.2 	1   	0.                
   lr(4) =       	3.0744e9 	3959.2           	96452. 	1   	0.                
   lr(5) =       	1.7026e9 	51282.           	1647.3 	1   	0.                
   lr(6) =       	1.7372e9 	44119.           	1804.1 	1   	0.                
   lr(7) =       	1.8697e9 	39319.           	1485.4 	1   	0.                
   lr(8) =       	1.8556e9 	25673.           	1500.  	1   	0.                
   lr(9) =       	1.8707e9 	42864.00000000001	793.63 	1   	0.                
   lr(10) =      	1.8717e9 	39490.           	610.96 	1   	0.                
/                
