Cavity #246      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0753e9 	3892.6    	204210.	1   	0.                
   lr(2) =       	8.8327e9 	7174.3    	302080.	1   	0.                
   lr(3) =       	2.5505e9 	79560.    	6880.5 	1   	0.                
   lr(4) =       	8.8327e9 	6946.2    	261320.	1   	0.                
   lr(5) =       	1.7041e9 	51794.    	1680.1 	1   	0.                
   lr(6) =       	1.7376e9 	42674.    	1830.  	1   	0.                
   lr(7) =       	1.8701e9 	38881.    	1690.  	1   	0.                
   lr(8) =       	1.8552e9 	26606.    	1616.9 	1   	0.                
   lr(9) =       	1.871e9  	42447.    	849.63 	1   	0.                
   lr(10) =      	1.8718e9 	39987.    	683.86 	1   	0.                
/                
