Cavity #98       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5514e9 	81702.            	6687.6 	1   	0.                
   lr(2) =       	5.6012e9 	1890.1000000000001	549010.	1   	0.                
   lr(3) =       	8.8343e9 	7394.500000000001 	104690.	1   	0.                
   lr(4) =       	3.0748e9 	3731.2000000000003	51783. 	1   	0.                
   lr(5) =       	1.7043e9 	51208.            	1623.  	1   	0.                
   lr(6) =       	1.738e9  	43766.            	1769.8 	1   	0.                
   lr(7) =       	1.871e9  	39208.            	1625.  	1   	0.                
   lr(8) =       	1.8552e9 	27400.000000000004	1673.9 	1   	0.                
   lr(9) =       	1.8719e9 	42638.            	821.99 	1   	0.                
   lr(10) =      	1.8727e9 	40839.            	678.04 	1   	0.                
/                
