Cavity #191      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	7.6321e9 	2813.1    	915390.	1   	0.                
   lr(2) =       	2.5491e9 	79946.    	6012.1 	1   	0.                
   lr(3) =       	3.0739e9 	3709.     	129520.	1   	0.                
   lr(4) =       	8.8296e9 	7980.2    	121380.	1   	0.                
   lr(5) =       	1.7021e9 	51343.    	1645.9 	1   	0.                
   lr(6) =       	1.7368e9 	43509.    	1765.2 	1   	0.                
   lr(7) =       	1.87e9   	39318.    	1535.9 	1   	0.                
   lr(8) =       	1.8548e9 	26311.    	1611.6 	1   	0.                
   lr(9) =       	1.871e9  	42222.    	883.67 	1   	0.                
   lr(10) =      	1.8719e9 	39354.    	677.02 	1   	0.                
/                
