Cavity #16       
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5489e9 	80460.99999999999	6606.  	1   	0.                
   lr(2) =       	3.0736e9 	3847.5           	131040.	1   	0.                
   lr(3) =       	8.8355e9 	6627.7           	139460.	1   	0.                
   lr(4) =       	8.828e9  	7034.            	117830.	1   	0.                
   lr(5) =       	1.7031e9 	51844.           	1616.6 	1   	0.                
   lr(6) =       	1.7375e9 	41642.           	1788.  	1   	0.                
   lr(7) =       	1.8698e9 	40395.           	1692.7 	1   	0.                
   lr(8) =       	1.8546e9 	26934.           	1646.5 	1   	0.                
   lr(9) =       	1.8708e9 	43730.           	889.81 	1   	0.                
   lr(10) =      	1.8716e9 	39083.           	607.62 	1   	0.                
/                
