Cavity #67       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0766e9 	3941.7999999999997	318910.	1   	0.                
   lr(2) =       	2.5539e9 	76672.            	8841.9 	1   	0.                
   lr(3) =       	1.7043e9 	50903.            	1670.  	1   	0.                
   lr(4) =       	1.7381e9 	46254.            	1777.1 	1   	0.                
   lr(5) =       	1.8707e9 	37654.            	1541.9 	1   	0.                
   lr(6) =       	1.8558e9 	25943.999999999996	1564.7 	1   	0.                
   lr(7) =       	1.8715e9 	40687.            	922.27 	1   	0.                
   lr(8) =       	1.8725e9 	38962.            	745.9  	1   	0.                
   lr(9) =       	1.7899e9 	9777.             	916.83 	1   	0.                
   lr(10) =      	1.6763e9 	10335.            	719.8  	1   	0.                
/                
