Cavity #218      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0742e9 	4082.1000000000004	909930.	1   	0.                
   lr(2) =       	8.837e9  	6491.7            	458260.	1   	0.                
   lr(3) =       	2.5492e9 	80978.99999999999 	7468.1 	1   	0.                
   lr(4) =       	1.7029e9 	51795.            	1586.9 	1   	0.                
   lr(5) =       	1.7376e9 	42740.            	1814.2 	1   	0.                
   lr(6) =       	1.8699e9 	40650.00000000001 	1582.7 	1   	0.                
   lr(7) =       	1.8549e9 	26349.999999999996	1536.  	1   	0.                
   lr(8) =       	1.8709e9 	43332.            	939.9  	1   	0.                
   lr(9) =       	1.8718e9 	38135.            	628.39 	1   	0.                
   lr(10) =      	1.6765e9 	11947.000000000002	712.73 	1   	0.                
/                
