Cavity #170      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.552e9  	78455.           	9463.9 	1   	0.                
   lr(2) =       	5.6088e9 	4241.2           	146810.	1   	0.                
   lr(3) =       	3.0749e9 	4028.8           	82109. 	1   	0.                
   lr(4) =       	1.7035e9 	51224.99999999999	1691.2 	1   	0.                
   lr(5) =       	1.737e9  	43959.           	1827.2 	1   	0.                
   lr(6) =       	1.8696e9 	39464.           	1511.8 	1   	0.                
   lr(7) =       	1.855e9  	25991.           	1421.7 	1   	0.                
   lr(8) =       	1.8706e9 	42828.           	833.84 	1   	0.                
   lr(9) =       	1.8715e9 	40237.           	674.74 	1   	0.                
   lr(10) =      	1.6754e9 	11016.           	757.91 	1   	0.                
/                
