Cavity #247      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0748e9 	3740.8            	227860.	1   	0.                
   lr(2) =       	2.5505e9 	77213.            	5609.5 	1   	0.                
   lr(3) =       	5.6036e9 	3870.6000000000004	174470.	1   	0.                
   lr(4) =       	1.7033e9 	51028.            	1539.7 	1   	0.                
   lr(5) =       	1.737e9  	42424.            	1841.3 	1   	0.                
   lr(6) =       	1.8702e9 	39655.            	1679.4 	1   	0.                
   lr(7) =       	1.8554e9 	26596.000000000004	1689.2 	1   	0.                
   lr(8) =       	1.8712e9 	42775.            	833.68 	1   	0.                
   lr(9) =       	1.872e9  	37215.            	566.9  	1   	0.                
   lr(10) =      	2.5445e9 	20666.000000000004	862.5  	1   	0.                
/                
