Cavity #107      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5524e9 	77430.           	9686.3 	1   	0.                
   lr(2) =       	3.0706e9 	772.7299999999999	921020.	1   	0.                
   lr(3) =       	3.0749e9 	3829.7           	94330. 	1   	0.                
   lr(4) =       	8.8359e9 	6363.299999999999	162780.	1   	0.                
   lr(5) =       	1.7371e9 	45481.           	1953.6 	1   	0.                
   lr(6) =       	1.7029e9 	50710.           	1641.6 	1   	0.                
   lr(7) =       	1.8706e9 	39099.           	1503.8 	1   	0.                
   lr(8) =       	1.8555e9 	27153.           	1462.6 	1   	0.                
   lr(9) =       	1.8716e9 	41889.           	941.32 	1   	0.                
   lr(10) =      	1.8725e9 	37530.           	667.08 	1   	0.                
/                
