Cavity #37       
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5549e9 	77569.            	7304.4	1   	0.                
   lr(2) =       	3.0785e9 	3764.7000000000003	97199.	1   	0.                
   lr(3) =       	1.7057e9 	52397.            	1707.5	1   	0.                
   lr(4) =       	1.7395e9 	45347.            	1751.5	1   	0.                
   lr(5) =       	1.8706e9 	38190.            	1720.8	1   	0.                
   lr(6) =       	1.8565e9 	26181.            	1700.7	1   	0.                
   lr(7) =       	1.8715e9 	41050.00000000001 	962.06	1   	0.                
   lr(8) =       	1.8722e9 	38791.            	767.17	1   	0.                
   lr(9) =       	1.7896e9 	10462.            	910.72	1   	0.                
   lr(10) =      	1.6774e9 	11293.            	746.22	1   	0.                
/                
