Cavity #31       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5521e9 	79180.            	8817.9 	1   	0.                
   lr(2) =       	3.0741e9 	4006.1000000000004	127650.	1   	0.                
   lr(3) =       	3.0688e9 	1107.6            	250760.	1   	0.                
   lr(4) =       	8.84e9   	7238.3            	77003. 	1   	0.                
   lr(5) =       	1.7037e9 	51108.            	1585.5 	1   	0.                
   lr(6) =       	1.7369e9 	43484.            	1869.8 	1   	0.                
   lr(7) =       	1.8703e9 	40634.            	1574.8 	1   	0.                
   lr(8) =       	1.8551e9 	27098.            	1562.8 	1   	0.                
   lr(9) =       	1.8713e9 	43680.            	886.31 	1   	0.                
   lr(10) =      	1.8721e9 	38082.            	588.96 	1   	0.                
/                
