Cavity #200      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5505e9 	80223.            	8127.2 	1   	0.                
   lr(2) =       	3.0743e9 	4052.2000000000003	115770.	1   	0.                
   lr(3) =       	8.8383e9 	8028.999999999999 	95409. 	1   	0.                
   lr(4) =       	1.7038e9 	50309.            	1559.1 	1   	0.                
   lr(5) =       	1.7369e9 	44206.            	1762.3 	1   	0.                
   lr(6) =       	1.87e9   	39925.            	1631.3 	1   	0.                
   lr(7) =       	1.8553e9 	25673.            	1565.1 	1   	0.                
   lr(8) =       	1.871e9  	43640.            	788.16 	1   	0.                
   lr(9) =       	4.6738e9 	10339.            	7044.9 	1   	0.                
   lr(10) =      	1.8719e9 	40107.            	598.33 	1   	0.                
/                
