Cavity #138      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5541e9 	79103.            	5390.5 	1   	0.                
   lr(2) =       	5.612e9  	2790.3            	282680.	1   	0.                
   lr(3) =       	3.078e9  	3622.7            	76157. 	1   	0.                
   lr(4) =       	5.6168e9 	5099.700000000001 	97189. 	1   	0.                
   lr(5) =       	1.7045e9 	53086.            	1778.2 	1   	0.                
   lr(6) =       	1.74e9   	44413.            	1828.7 	1   	0.                
   lr(7) =       	1.8707e9 	36601.            	1602.7 	1   	0.                
   lr(8) =       	1.8566e9 	26594.000000000004	1697.3 	1   	0.                
   lr(9) =       	1.8715e9 	35804.            	1201.7 	1   	0.                
   lr(10) =      	1.8724e9 	38993.            	783.71 	1   	0.                
/                
