Cavity #152      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0748e9 	4052.5            	180220.	1   	0.                
   lr(2) =       	2.5492e9 	77821.            	6644.8 	1   	0.                
   lr(3) =       	5.5946e9 	3482.7000000000003	88055. 	1   	0.                
   lr(4) =       	1.7039e9 	51443.            	1596.8 	1   	0.                
   lr(5) =       	1.7375e9 	41647.            	1738.7 	1   	0.                
   lr(6) =       	1.8692e9 	40020.            	1656.6 	1   	0.                
   lr(7) =       	1.8553e9 	25109.            	1529.4 	1   	0.                
   lr(8) =       	1.87e9   	44231.99999999999 	785.36 	1   	0.                
   lr(9) =       	1.871e9  	40176.99999999999 	583.58 	1   	0.                
   lr(10) =      	1.6768e9 	12245.            	730.21 	1   	0.                
/                
