Cavity #76       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5512e9 	76665.            	9060.8 	1   	0.                
   lr(2) =       	3.0742e9 	4119.             	131170.	1   	0.                
   lr(3) =       	8.8448e9 	3612.3            	237830.	1   	0.                
   lr(4) =       	1.7034e9 	51466.            	1628.2 	1   	0.                
   lr(5) =       	1.7377e9 	43592.00000000001 	1865.1 	1   	0.                
   lr(6) =       	1.8697e9 	40400.            	1529.  	1   	0.                
   lr(7) =       	1.8558e9 	25360.999999999996	1482.4 	1   	0.                
   lr(8) =       	1.8708e9 	44195.            	735.08 	1   	0.                
   lr(9) =       	4.6747e9 	10959.000000000002	6847.6 	1   	0.                
   lr(10) =      	1.8717e9 	39728.            	552.24 	1   	0.                
/                
