Cavity #264      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5528e9 	75316.           	7473.5 	1   	0.                
   lr(2) =       	3.076e9  	3768.3           	127010.	1   	0.                
   lr(3) =       	8.8317e9 	5609.8           	163140.	1   	0.                
   lr(4) =       	8.8456e9 	6277.099999999999	106760.	1   	0.                
   lr(5) =       	1.7039e9 	51373.           	1645.7 	1   	0.                
   lr(6) =       	1.7379e9 	44960.00000000001	1890.1 	1   	0.                
   lr(7) =       	1.8712e9 	38427.           	1597.5 	1   	0.                
   lr(8) =       	1.8559e9 	27256.           	1642.  	1   	0.                
   lr(9) =       	1.872e9  	41254.           	915.87 	1   	0.                
   lr(10) =      	1.8729e9 	38781.           	718.41 	1   	0.                
/                
