Cavity #125      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0631e9 	157.53            	3.3603e7	1   	0.                
   lr(2) =       	3.0756e9 	3973.8            	173730. 	1   	0.                
   lr(3) =       	2.5503e9 	80785.            	6296.1  	1   	0.                
   lr(4) =       	8.8398e9 	5276.             	212290. 	1   	0.                
   lr(5) =       	1.7042e9 	51711.            	1667.2  	1   	0.                
   lr(6) =       	1.7383e9 	43282.            	1794.7  	1   	0.                
   lr(7) =       	1.8701e9 	39099.            	1634.3  	1   	0.                
   lr(8) =       	1.8559e9 	25541.999999999996	1604.3  	1   	0.                
   lr(9) =       	1.871e9  	43013.            	803.74  	1   	0.                
   lr(10) =      	1.8719e9 	40672.            	659.85  	1   	0.                
/                
