Cavity #161      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8387e9 	7630.8            	355480.	1   	0.                
   lr(2) =       	2.553e9  	79335.            	7184.4 	1   	0.                
   lr(3) =       	8.844e9  	6048.8            	140270.	1   	0.                
   lr(4) =       	3.0757e9 	3911.2999999999997	48177. 	1   	0.                
   lr(5) =       	1.7047e9 	52253.            	1764.  	1   	0.                
   lr(6) =       	1.7386e9 	44441.            	1862.1 	1   	0.                
   lr(7) =       	1.871e9  	39784.            	1468.4 	1   	0.                
   lr(8) =       	1.8562e9 	26534.            	1618.3 	1   	0.                
   lr(9) =       	1.8721e9 	42226.            	923.88 	1   	0.                
   lr(10) =      	1.8729e9 	39131.            	695.06 	1   	0.                
/                
