Cavity #204      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5553e9 	75095.            	6774.6 	1   	0.                
   lr(2) =       	5.6196e9 	4692.6            	120500.	1   	0.                
   lr(3) =       	3.0713e9 	1356.1000000000001	185840.	1   	0.                
   lr(4) =       	1.705e9  	52095.            	1747.3 	1   	0.                
   lr(5) =       	3.0773e9 	3643.4            	43343. 	1   	0.                
   lr(6) =       	1.7391e9 	45621.            	1817.  	1   	0.                
   lr(7) =       	1.8709e9 	38315.            	1520.4 	1   	0.                
   lr(8) =       	1.8565e9 	26993.999999999996	1580.3 	1   	0.                
   lr(9) =       	1.8719e9 	40641.            	956.41 	1   	0.                
   lr(10) =      	1.8727e9 	38647.            	780.79 	1   	0.                
/                
