Cavity #167      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0747e9 	4109.5           	334410.	1   	0.                
   lr(2) =       	2.5513e9 	77562.           	10945. 	1   	0.                
   lr(3) =       	8.839e9  	8005.            	67930. 	1   	0.                
   lr(4) =       	1.7372e9 	45054.           	1875.1 	1   	0.                
   lr(5) =       	1.7027e9 	50928.00000000001	1610.2 	1   	0.                
   lr(6) =       	1.8696e9 	40113.           	1531.6 	1   	0.                
   lr(7) =       	1.8706e9 	43312.           	855.43 	1   	0.                
   lr(8) =       	1.8552e9 	25394.           	1392.9 	1   	0.                
   lr(9) =       	1.8716e9 	39201.           	624.14 	1   	0.                
   lr(10) =      	2.5374e9 	54657.           	133.96 	1   	0.                
/                
