Cavity #236      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5527e9 	80238.            	5505.6	1   	0.                
   lr(2) =       	3.0776e9 	3614.2999999999997	89452.	1   	0.                
   lr(3) =       	8.8414e9 	6065.4            	79464.	1   	0.                
   lr(4) =       	8.8414e9 	6142.3            	77261.	1   	0.                
   lr(5) =       	1.7054e9 	52880.            	1725.9	1   	0.                
   lr(6) =       	1.7394e9 	43865.            	1770.9	1   	0.                
   lr(7) =       	1.871e9  	38392.            	1622. 	1   	0.                
   lr(8) =       	1.8561e9 	26908.            	1712.8	1   	0.                
   lr(9) =       	1.8719e9 	41198.            	941.69	1   	0.                
   lr(10) =      	1.8727e9 	39189.            	741.34	1   	0.                
/                
