Cavity #325      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0743e9 	4084.8            	228190.	1   	0.                
   lr(2) =       	2.55e9   	80784.            	7883.8 	1   	0.                
   lr(3) =       	8.8304e9 	8008.999999999999 	197410.	1   	0.                
   lr(4) =       	1.7031e9 	51417.            	1580.1 	1   	0.                
   lr(5) =       	1.7379e9 	42924.            	1860.9 	1   	0.                
   lr(6) =       	1.8698e9 	39985.            	1642.3 	1   	0.                
   lr(7) =       	1.8555e9 	26004.999999999996	1554.1 	1   	0.                
   lr(8) =       	1.8708e9 	43652.            	830.79 	1   	0.                
   lr(9) =       	1.8717e9 	38152.            	566.38 	1   	0.                
   lr(10) =      	1.7909e9 	10339.            	956.12 	1   	0.                
/                
