Cavity #310      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5512e9 	80493.           	6908.2 	1   	0.                
   lr(2) =       	8.8417e9 	7082.000000000001	271500.	1   	0.                
   lr(3) =       	3.0753e9 	3948.1           	151010.	1   	0.                
   lr(4) =       	1.704e9  	51852.           	1682.3 	1   	0.                
   lr(5) =       	1.7382e9 	44054.           	1840.9 	1   	0.                
   lr(6) =       	1.8701e9 	39332.           	1551.4 	1   	0.                
   lr(7) =       	1.8562e9 	25556.           	1558.5 	1   	0.                
   lr(8) =       	1.8711e9 	42524.           	835.5  	1   	0.                
   lr(9) =       	1.872e9  	38740.           	627.09 	1   	0.                
   lr(10) =      	2.5267e9 	58794.00000000001	362.77 	1   	0.                
/                
