Cavity #352      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0633e9 	150.35            	3.5393e7	1   	0.                
   lr(2) =       	2.5514e9 	80848.            	7298.2  	1   	0.                
   lr(3) =       	1.7035e9 	50889.            	1577.2  	1   	0.                
   lr(4) =       	1.7375e9 	43728.99999999999 	1818.1  	1   	0.                
   lr(5) =       	3.074e9  	3880.5            	33278.  	1   	0.                
   lr(6) =       	1.8698e9 	39720.            	1682.   	1   	0.                
   lr(7) =       	1.8558e9 	26112.000000000004	1646.3  	1   	0.                
   lr(8) =       	1.8708e9 	43019.            	773.09  	1   	0.                
   lr(9) =       	1.8716e9 	39436.            	597.88  	1   	0.                
   lr(10) =      	1.7902e9 	10492.999999999998	976.13  	1   	0.                
/                
