Cavity #40       
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.552e9  	77502.            	8054.1	1   	0.                
   lr(2) =       	3.0757e9 	3812.2            	55729.	1   	0.                
   lr(3) =       	1.7048e9 	51548.99999999999 	1599.3	1   	0.                
   lr(4) =       	1.738e9  	43459.            	1808.1	1   	0.                
   lr(5) =       	1.8701e9 	39929.            	1835.4	1   	0.                
   lr(6) =       	1.8552e9 	26823.            	1673.8	1   	0.                
   lr(7) =       	1.8711e9 	43128.            	880.8 	1   	0.                
   lr(8) =       	1.8717e9 	39608.            	657.05	1   	0.                
   lr(9) =       	1.7904e9 	9964.699999999999 	969.13	1   	0.                
   lr(10) =      	1.6777e9 	11681.999999999998	691.37	1   	0.                
/                
