Cavity #241      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0648e9 	102.82            	1.8629e8	1   	0.                
   lr(2) =       	3.0772e9 	3890.1000000000004	406120. 	1   	0.                
   lr(3) =       	2.5532e9 	78324.            	6033.7  	1   	0.                
   lr(4) =       	5.6125e9 	3517.             	169320. 	1   	0.                
   lr(5) =       	1.7043e9 	52029.            	1735.7  	1   	0.                
   lr(6) =       	1.739e9  	45309.            	1832.3  	1   	0.                
   lr(7) =       	1.8707e9 	37946.            	1526.9  	1   	0.                
   lr(8) =       	1.8566e9 	25915.            	1603.1  	1   	0.                
   lr(9) =       	1.8715e9 	40521.            	994.03  	1   	0.                
   lr(10) =      	1.8725e9 	37393.            	735.63  	1   	0.                
/                
