Cavity #108      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5539e9 	76477.            	11474.	1   	0.                
   lr(2) =       	3.0753e9 	3860.1000000000004	52915.	1   	0.                
   lr(3) =       	1.7039e9 	51180.            	1735.7	1   	0.                
   lr(4) =       	1.7374e9 	45738.            	1868.1	1   	0.                
   lr(5) =       	1.8702e9 	38895.            	1421.7	1   	0.                
   lr(6) =       	8.8434e9 	9419.4            	23872.	1   	0.                
   lr(7) =       	1.8557e9 	26059.            	1404.1	1   	0.                
   lr(8) =       	1.8713e9 	41616.            	843.38	1   	0.                
   lr(9) =       	1.8722e9 	39606.            	700.93	1   	0.                
   lr(10) =      	1.6756e9 	10351.            	762.58	1   	0.                
/                
