Cavity #232      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5542e9 	69241.            	7335.2	1   	0.                
   lr(2) =       	3.076e9  	3620.5            	81322.	1   	0.                
   lr(3) =       	1.704e9  	51304.            	1719.2	1   	0.                
   lr(4) =       	1.7367e9 	44361.            	1873.2	1   	0.                
   lr(5) =       	1.8703e9 	38354.            	1546.9	1   	0.                
   lr(6) =       	1.8557e9 	26414.            	1522.3	1   	0.                
   lr(7) =       	1.8712e9 	40942.            	957.83	1   	0.                
   lr(8) =       	1.8721e9 	38140.            	733.88	1   	0.                
   lr(9) =       	2.5423e9 	11379.999999999998	3003.4	1   	0.                
   lr(10) =      	1.6753e9 	11043.            	722.6 	1   	0.                
/                
