Cavity #65       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5531e9 	79851.            	6284.6 	1   	0.                
   lr(2) =       	5.6148e9 	6133.             	94244. 	1   	0.                
   lr(3) =       	3.0767e9 	3798.0000000000005	77247. 	1   	0.                
   lr(4) =       	8.8376e9 	7020.             	100280.	1   	0.                
   lr(5) =       	1.7042e9 	51624.            	1644.7 	1   	0.                
   lr(6) =       	1.7386e9 	45377.            	1844.9 	1   	0.                
   lr(7) =       	1.8708e9 	38546.            	1600.7 	1   	0.                
   lr(8) =       	1.8565e9 	26623.            	1653.6 	1   	0.                
   lr(9) =       	1.8718e9 	40994.            	978.1  	1   	0.                
   lr(10) =      	1.8726e9 	37512.            	706.84 	1   	0.                
/                
