Cavity #244      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5536e9 	75213.            	8381.  	1   	0.                
   lr(2) =       	5.6145e9 	4551.             	111110.	1   	0.                
   lr(3) =       	3.0696e9 	1271.             	158750.	1   	0.                
   lr(4) =       	1.7043e9 	51843.            	1749.8 	1   	0.                
   lr(5) =       	1.7388e9 	44658.            	1862.7 	1   	0.                
   lr(6) =       	3.0748e9 	3685.8999999999996	31706. 	1   	0.                
   lr(7) =       	1.8705e9 	39672.            	1517.1 	1   	0.                
   lr(8) =       	1.8558e9 	26441.            	1520.2 	1   	0.                
   lr(9) =       	1.8715e9 	43471.            	772.05 	1   	0.                
   lr(10) =      	1.8724e9 	41503.            	641.24 	1   	0.                
/                
