Cavity #258      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5507e9 	82443.00000000001	6465.3 	1   	0.                
   lr(2) =       	3.0702e9 	1412.4           	217930.	1   	0.                
   lr(3) =       	8.834e9  	7320.7           	120560.	1   	0.                
   lr(4) =       	3.0753e9 	3802.            	69431. 	1   	0.                
   lr(5) =       	1.7055e9 	51705.           	1627.8 	1   	0.                
   lr(6) =       	1.7391e9 	43438.           	1801.8 	1   	0.                
   lr(7) =       	1.8715e9 	40100.           	1704.2 	1   	0.                
   lr(8) =       	1.8559e9 	27447.           	1768.1 	1   	0.                
   lr(9) =       	1.8725e9 	43387.           	905.64 	1   	0.                
   lr(10) =      	1.8733e9 	39537.           	642.79 	1   	0.                
/                
