Cavity #145      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0746e9 	4198.7           	253660.	1   	0.                
   lr(2) =       	2.551e9  	81720.           	7833.8 	1   	0.                
   lr(3) =       	8.8334e9 	6589.9           	110970.	1   	0.                
   lr(4) =       	1.7375e9 	44551.99999999999	1872.4 	1   	0.                
   lr(5) =       	1.7032e9 	50420.99999999999	1518.9 	1   	0.                
   lr(6) =       	1.8701e9 	39594.           	1632.1 	1   	0.                
   lr(7) =       	1.8561e9 	25710.           	1554.  	1   	0.                
   lr(8) =       	1.871e9  	42809.           	867.34 	1   	0.                
   lr(9) =       	2.5407e9 	61481.           	729.7  	1   	0.                
   lr(10) =      	1.8719e9 	36893.           	577.75 	1   	0.                
/                
