Cavity #196      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5544e9 	77395.           	9595.7 	1   	0.                
   lr(2) =       	3.0771e9 	3875.2           	159150.	1   	0.                
   lr(3) =       	5.6189e9 	3786.1           	157790.	1   	0.                
   lr(4) =       	8.8396e9 	4916.8           	110020.	1   	0.                
   lr(5) =       	1.705e9  	51769.           	1755.7 	1   	0.                
   lr(6) =       	1.7383e9 	45406.00000000001	1812.8 	1   	0.                
   lr(7) =       	1.8707e9 	38334.           	1450.2 	1   	0.                
   lr(8) =       	1.8557e9 	26360.           	1436.5 	1   	0.                
   lr(9) =       	1.8716e9 	41018.           	919.04 	1   	0.                
   lr(10) =      	1.8725e9 	39585.           	767.9  	1   	0.                
/                
