Cavity #312      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0762e9 	3983.6           	1.1763e6	1   	0.                
   lr(2) =       	8.8381e9 	7591.5           	320800. 	1   	0.                
   lr(3) =       	2.5531e9 	78838.           	7328.7  	1   	0.                
   lr(4) =       	8.8381e9 	7228.400000000001	186780. 	1   	0.                
   lr(5) =       	1.7037e9 	52131.           	1673.7  	1   	0.                
   lr(6) =       	1.739e9  	45030.           	1793.7  	1   	0.                
   lr(7) =       	1.8701e9 	38544.           	1629.8  	1   	0.                
   lr(8) =       	1.8561e9 	25536.           	1641.2  	1   	0.                
   lr(9) =       	1.8709e9 	41668.           	909.18  	1   	0.                
   lr(10) =      	1.8719e9 	37730.           	656.19  	1   	0.                
/                
