Cavity #52       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8432e9 	5801.4            	1.5589e6	1   	0.                
   lr(2) =       	3.0753e9 	4074.9            	224100. 	1   	0.                
   lr(3) =       	2.5523e9 	80333.            	8133.   	1   	0.                
   lr(4) =       	8.8383e9 	7492.400000000001 	72123.  	1   	0.                
   lr(5) =       	1.7037e9 	51365.            	1694.   	1   	0.                
   lr(6) =       	1.7378e9 	45113.            	1795.4  	1   	0.                
   lr(7) =       	1.8703e9 	39093.            	1395.1  	1   	0.                
   lr(8) =       	1.8561e9 	25605.000000000004	1451.   	1   	0.                
   lr(9) =       	1.8714e9 	41881.00000000001 	866.26  	1   	0.                
   lr(10) =      	1.8723e9 	38853.            	679.43  	1   	0.                
/                
