Cavity #289      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5542e9 	77503.           	8970.9 	1   	0.                
   lr(2) =       	3.0715e9 	885.41           	603210.	1   	0.                
   lr(3) =       	3.0767e9 	3951.6           	122330.	1   	0.                
   lr(4) =       	5.62e9   	5592.4           	80541. 	1   	0.                
   lr(5) =       	1.7383e9 	46351.00000000001	1842.  	1   	0.                
   lr(6) =       	1.7045e9 	50447.           	1613.3 	1   	0.                
   lr(7) =       	1.8709e9 	38079.           	1535.5 	1   	0.                
   lr(8) =       	1.8563e9 	26067.           	1565.8 	1   	0.                
   lr(9) =       	1.8717e9 	42015.           	785.35 	1   	0.                
   lr(10) =      	1.8727e9 	39618.           	655.29 	1   	0.                
/                
