Cavity #240      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5528e9 	77117.            	9790.2 	1   	0.                
   lr(2) =       	8.8392e9 	7119.1            	242290.	1   	0.                
   lr(3) =       	8.8391e9 	7201.7            	215760.	1   	0.                
   lr(4) =       	2.4566e9 	1464.6000000000001	233690.	1   	0.                
   lr(5) =       	1.7372e9 	45850.            	1843.8 	1   	0.                
   lr(6) =       	1.7034e9 	50432.            	1581.  	1   	0.                
   lr(7) =       	1.8703e9 	39128.            	1655.  	1   	0.                
   lr(8) =       	1.8556e9 	26477.            	1619.8 	1   	0.                
   lr(9) =       	1.8713e9 	42133.            	878.68 	1   	0.                
   lr(10) =      	1.8721e9 	38409.            	641.33 	1   	0.                
/                
