Cavity #14       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.551e9  	75110.            	5348.5 	1   	0.                
   lr(2) =       	3.0688e9 	1323.6000000000001	299800.	1   	0.                
   lr(3) =       	5.61e9   	4544.099999999999 	101230.	1   	0.                
   lr(4) =       	1.7043e9 	51357.            	1719.7 	1   	0.                
   lr(5) =       	1.7369e9 	43360.            	1779.2 	1   	0.                
   lr(6) =       	3.074e9  	3875.6000000000004	35221. 	1   	0.                
   lr(7) =       	1.8706e9 	40253.            	1546.2 	1   	0.                
   lr(8) =       	1.8547e9 	27415.            	1521.8 	1   	0.                
   lr(9) =       	1.8716e9 	42882.99999999999 	974.2  	1   	0.                
   lr(10) =      	1.8724e9 	40588.            	738.76 	1   	0.                
/                
