Cavity #133      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.552e9  	77525.            	7449.7 	1   	0.                
   lr(2) =       	8.8357e9 	5645.3            	157580.	1   	0.                
   lr(3) =       	5.6102e9 	4705.5            	76830. 	1   	0.                
   lr(4) =       	3.0747e9 	3896.2999999999997	47718. 	1   	0.                
   lr(5) =       	1.7044e9 	51538.00000000001 	1713.7 	1   	0.                
   lr(6) =       	1.7381e9 	44535.            	1830.3 	1   	0.                
   lr(7) =       	1.8705e9 	40418.            	1503.8 	1   	0.                
   lr(8) =       	1.8558e9 	26650.999999999996	1495.5 	1   	0.                
   lr(9) =       	1.8716e9 	43124.            	889.24 	1   	0.                
   lr(10) =      	1.8724e9 	40474.            	701.38 	1   	0.                
/                
