Cavity #36       
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5533e9 	77804.           	6150.5 	1   	0.                
   lr(2) =       	5.6145e9 	5165.9           	195290.	1   	0.                
   lr(3) =       	3.076e9  	3872.8           	64569. 	1   	0.                
   lr(4) =       	8.8433e9 	7503.1           	95366. 	1   	0.                
   lr(5) =       	1.7039e9 	51567.99999999999	1625.9 	1   	0.                
   lr(6) =       	1.7381e9 	44820.           	1869.5 	1   	0.                
   lr(7) =       	1.8704e9 	38976.           	1648.2 	1   	0.                
   lr(8) =       	1.856e9  	26839.           	1612.2 	1   	0.                
   lr(9) =       	1.8714e9 	41994.           	911.28 	1   	0.                
   lr(10) =      	1.8722e9 	38164.           	668.32 	1   	0.                
/                
