Cavity #202      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8367e9 	6845.799999999999 	682360.	1   	0.                
   lr(2) =       	2.5528e9 	78129.            	8057.2 	1   	0.                
   lr(3) =       	8.8367e9 	7169.900000000001 	148560.	1   	0.                
   lr(4) =       	3.0756e9 	3958.8            	74110. 	1   	0.                
   lr(5) =       	1.7029e9 	51302.            	1601.9 	1   	0.                
   lr(6) =       	1.7376e9 	44881.            	1856.9 	1   	0.                
   lr(7) =       	1.8696e9 	38837.            	1644.2 	1   	0.                
   lr(8) =       	1.8558e9 	25743.999999999996	1583.6 	1   	0.                
   lr(9) =       	1.8706e9 	42232.            	823.45 	1   	0.                
   lr(10) =      	1.8714e9 	38325.            	621.55 	1   	0.                
/                
