Cavity #116      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5504e9 	78921.            	8093.4	1   	0.                
   lr(2) =       	3.0745e9 	3939.5            	63486.	1   	0.                
   lr(3) =       	1.7038e9 	51518.            	1657.6	1   	0.                
   lr(4) =       	1.7373e9 	43182.            	1790. 	1   	0.                
   lr(5) =       	8.8377e9 	6968.400000000001 	55184.	1   	0.                
   lr(6) =       	1.8703e9 	39859.            	1639. 	1   	0.                
   lr(7) =       	1.8549e9 	27023.            	1603.3	1   	0.                
   lr(8) =       	1.8713e9 	43090.            	860.34	1   	0.                
   lr(9) =       	1.8721e9 	40756.            	686.1 	1   	0.                
   lr(10) =      	1.676e9  	11362.000000000002	710.18	1   	0.                
/                
