Cavity #313      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8388e9 	7108.6           	366980.	1   	0.                
   lr(2) =       	2.5524e9 	77348.           	7716.1 	1   	0.                
   lr(3) =       	5.6083e9 	5088.            	98544. 	1   	0.                
   lr(4) =       	3.075e9  	3947.            	49700. 	1   	0.                
   lr(5) =       	1.7373e9 	45441.           	1856.4 	1   	0.                
   lr(6) =       	1.703e9  	50538.           	1617.9 	1   	0.                
   lr(7) =       	1.8697e9 	39618.           	1558.5 	1   	0.                
   lr(8) =       	1.8558e9 	25269.           	1481.2 	1   	0.                
   lr(9) =       	1.8708e9 	43742.           	733.87 	1   	0.                
   lr(10) =      	1.8716e9 	40787.00000000001	602.91 	1   	0.                
/                
