Cavity #153      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0764e9 	3965.     	513910.	1   	0.                
   lr(2) =       	2.5529e9 	75890.    	7048.9 	1   	0.                
   lr(3) =       	1.7046e9 	51583.    	1603.9 	1   	0.                
   lr(4) =       	1.7381e9 	43853.    	1832.7 	1   	0.                
   lr(5) =       	1.8702e9 	38603.    	1729.  	1   	0.                
   lr(6) =       	1.8559e9 	25701.    	1682.  	1   	0.                
   lr(7) =       	1.871e9  	42392.    	842.06 	1   	0.                
   lr(8) =       	1.8719e9 	38176.    	603.79 	1   	0.                
   lr(9) =       	1.7901e9 	10538.    	964.94 	1   	0.                
   lr(10) =      	1.6775e9 	11415.    	646.09 	1   	0.                
/                
