Cavity #154      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5542e9 	73657.            	14034. 	1   	0.                
   lr(2) =       	3.076e9  	3864.5            	60424. 	1   	0.                
   lr(3) =       	5.6149e9 	3716.9999999999995	107030.	1   	0.                
   lr(4) =       	1.7046e9 	50784.            	1609.5 	1   	0.                
   lr(5) =       	1.7373e9 	44849.            	1834.8 	1   	0.                
   lr(6) =       	1.8702e9 	39329.            	1758.7 	1   	0.                
   lr(7) =       	1.8552e9 	26371.000000000004	1540.8 	1   	0.                
   lr(8) =       	1.871e9  	42998.            	903.96 	1   	0.                
   lr(9) =       	4.6767e9 	9878.2            	6793.4 	1   	0.                
   lr(10) =      	1.8719e9 	38931.            	640.98 	1   	0.                
/                
