Cavity #126      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.8385e9 	7264.7            	584500.	1   	0.                
   lr(2) =       	3.0775e9 	3814.2999999999997	205680.	1   	0.                
   lr(3) =       	2.5544e9 	77658.            	6109.6 	1   	0.                
   lr(4) =       	8.8385e9 	8121.             	197670.	1   	0.                
   lr(5) =       	1.704e9  	52228.            	1713.1 	1   	0.                
   lr(6) =       	1.7392e9 	45364.00000000001 	1829.8 	1   	0.                
   lr(7) =       	1.8703e9 	37426.            	1545.5 	1   	0.                
   lr(8) =       	1.8567e9 	25485.000000000004	1612.2 	1   	0.                
   lr(9) =       	1.8712e9 	40649.            	885.75 	1   	0.                
   lr(10) =      	1.8722e9 	38031.            	709.58 	1   	0.                
/                
