Cavity #33       
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.551e9  	79739.    	6737.7 	1   	0.                
   lr(2) =       	3.0766e9 	3941.     	114780.	1   	0.                
   lr(3) =       	1.7056e9 	51654.    	1605.5 	1   	0.                
   lr(4) =       	1.7379e9 	41979.    	1726.3 	1   	0.                
   lr(5) =       	1.8699e9 	39249.    	1925.7 	1   	0.                
   lr(6) =       	1.855e9  	26069.    	1691.7 	1   	0.                
   lr(7) =       	1.8706e9 	43090.    	857.53 	1   	0.                
   lr(8) =       	1.8714e9 	40744.    	681.52 	1   	0.                
   lr(9) =       	2.5364e9 	70503.    	273.65 	1   	0.                
   lr(10) =      	1.6778e9 	12362.    	730.89 	1   	0.                
/                
