Cavity #169      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5524e9 	77355.            	12364.	1   	0.                
   lr(2) =       	3.0745e9 	3970.7999999999997	48048.	1   	0.                
   lr(3) =       	1.7034e9 	50748.            	1657.7	1   	0.                
   lr(4) =       	1.737e9  	45175.            	1839.7	1   	0.                
   lr(5) =       	1.8695e9 	40449.            	1567.9	1   	0.                
   lr(6) =       	1.8705e9 	43446.99999999999 	865.53	1   	0.                
   lr(7) =       	1.855e9  	25541.            	1388.9	1   	0.                
   lr(8) =       	1.8713e9 	40003.            	657.41	1   	0.                
   lr(9) =       	1.8809e9 	7791.8            	1741.3	1   	0.                
   lr(10) =      	1.6762e9 	10552.            	769.38	1   	0.                
/                
