0.	0	-0.198	0.	0	-3462.29	0	0.+0.*I	0
0.	0	-0.197	0.	0	-3474.7799999999997	0	0.+0.*I	0
0.	0	-0.196	0.	0	-3497.29	0	0.+0.*I	0
0.	0	-0.195	0.	0	-3529.8399999999997	0	0.+0.*I	0
0.	0	-0.19399999999999998	0.	0	-3574.5899999999997	0	0.+0.*I	0
0.	0	-0.193	0.	0	-3630.	0	0.+0.*I	0
0.	0	-0.192	0.	0	-3695.87	0	0.+0.*I	0
0.	0	-0.19100000000000003	0.	0	-3772.61	0	0.+0.*I	0
0.	0	-0.19	0.	0	-3862.31	0	0.+0.*I	0
0.	0	-0.189	0.	0	-3963.34	0	0.+0.*I	0
0.	0	-0.188	0.	0	-4075.7	0	0.+0.*I	0
0.	0	-0.187	0.	0	-4200.64	0	0.+0.*I	0
0.	0	-0.18600000000000003	0.	0	-4339.48	0	0.+0.*I	0
0.	0	-0.185	0.	0	-4491.	0	0.+0.*I	0
0.	0	-0.184	0.	0	-4655.19	0	0.+0.*I	0
0.	0	-0.18300000000000002	0.	0	-4834.57	0	0.+0.*I	0
0.	0	-0.182	0.	0	-5029.29	0	0.+0.*I	0
0.	0	-0.18100000000000002	0.	0	-5238.55	0	0.+0.*I	0
0.	0	-0.18	0.	0	-5462.360000000001	0	0.+0.*I	0
0.	0	-0.179	0.	0	-5705.2	0	0.+0.*I	0
0.	0	-0.17800000000000002	0.	0	-5965.139999999999	0	0.+0.*I	0
0.	0	-0.177	0.	0	-6242.12	0	0.+0.*I	0
0.	0	-0.17600000000000002	0.	0	-6537.18	0	0.+0.*I	0
0.	0	-0.17500000000000002	0.	0	-6854.55	0	0.+0.*I	0
0.	0	-0.174	0.	0	-7192.139999999999	0	0.+0.*I	0
0.	0	-0.17300000000000001	0.	0	-7549.929999999999	0	0.+0.*I	0
0.	0	-0.172	0.	0	-7930.86	0	0.+0.*I	0
0.	0	-0.171	0.	0	-8337.85	0	0.+0.*I	0
0.	0	-0.17	0.	0	-8769.02	0	0.+0.*I	0
0.	0	-0.16899999999999998	0.	0	-9224.390000000001	0	0.+0.*I	0
0.	0	-0.168	0.	0	-9709.880000000001	0	0.+0.*I	0
0.	0	-0.167	0.	0	-10225.7	0	0.+0.*I	0
0.	0	-0.166	0.	0	-10770.6	0	0.+0.*I	0
0.	0	-0.165	0.	0	-11344.9	0	0.+0.*I	0
0.	0	-0.16399999999999998	0.	0	-11958.3	0	0.+0.*I	0
0.	0	-0.163	0.	0	-12606.8	0	0.+0.*I	0
0.	0	-0.162	0.	0	-13290.5	0	0.+0.*I	0
0.	0	-0.161	0.	0	-14012.3	0	0.+0.*I	0
0.	0	-0.16	0.	0	-14780.7	0	0.+0.*I	0
0.	0	-0.159	0.	0	-15591.4	0	0.+0.*I	0
0.	0	-0.158	0.	0	-16444.7	0	0.+0.*I	0
0.	0	-0.157	0.	0	-17347.7	0	0.+0.*I	0
0.	0	-0.156	0.	0	-18305.399999999998	0	0.+0.*I	0
0.	0	-0.155	0.	0	-19314.3	0	0.+0.*I	0
0.	0	-0.154	0.	0	-20374.4	0	0.+0.*I	0
0.	0	-0.153	0.	0	-21499.7	0	0.+0.*I	0
0.	0	-0.152	0.	0	-22688.199999999997	0	0.+0.*I	0
0.	0	-0.151	0.	0	-23938.1	0	0.+0.*I	0
0.	0	-0.15	0.	0	-25251.3	0	0.+0.*I	0
0.	0	-0.149	0.	0	-26646.1	0	0.+0.*I	0
0.	0	-0.14800000000000002	0.	0	-28114.3	0	0.+0.*I	0
0.	0	-0.147	0.	0	-29655.7	0	0.+0.*I	0
0.	0	-0.146	0.	0	-31278.100000000002	0	0.+0.*I	0
0.	0	-0.145	0.	0	-32995.4	0	0.+0.*I	0
0.	0	-0.14400000000000002	0.	0	-34799.4	0	0.+0.*I	0
0.	0	-0.14300000000000002	0.	0	-36690.	0	0.+0.*I	0
0.	0	-0.142	0.	0	-38683.700000000004	0	0.+0.*I	0
0.	0	-0.141	0.	0	-40784.9	0	0.+0.*I	0
0.	0	-0.14	0.	0	-42987.200000000004	0	0.+0.*I	0
0.	0	-0.139	0.	0	-45290.4	0	0.+0.*I	0
0.	0	-0.138	0.	0	-47723.1	0	0.+0.*I	0
0.	0	-0.13699999999999998	0.	0	-50273.7	0	0.+0.*I	0
0.	0	-0.136	0.	0	-52939.9	0	0.+0.*I	0
0.	0	-0.135	0.	0	-55727.3	0	0.+0.*I	0
0.	0	-0.134	0.	0	-58662.4	0	0.+0.*I	0
0.	0	-0.133	0.	0	-61727.	0	0.+0.*I	0
0.	0	-0.132	0.	0	-64921.1	0	0.+0.*I	0
0.	0	-0.131	0.	0	-68259.79999999999	0	0.+0.*I	0
0.	0	-0.13	0.	0	-71754.4	0	0.+0.*I	0
0.	0	-0.129	0.	0	-75389.3	0	0.+0.*I	0
0.	0	-0.128	0.	0	-79164.4	0	0.+0.*I	0
0.	0	-0.127	0.	0	-83105.29999999999	0	0.+0.*I	0
0.	0	-0.126	0.	0	-87201.20000000001	0	0.+0.*I	0
0.	0	-0.125	0.	0	-91442.5	0	0.+0.*I	0
0.	0	-0.12400000000000001	0.	0	-95829.5	0	0.+0.*I	0
0.	0	-0.12300000000000001	0.	0	-100395.	0	0.+0.*I	0
0.	0	-0.122	0.	0	-105103.	0	0.+0.*I	0
0.	0	-0.121	0.	0	-109953.	0	0.+0.*I	0
0.	0	-0.12	0.	0	-114954.	0	0.+0.*I	0
0.	0	-0.11900000000000001	0.	0	-120113.	0	0.+0.*I	0
0.	0	-0.11800000000000001	0.	0	-125400.00000000001	0	0.+0.*I	0
0.	0	-0.11699999999999999	0.	0	-130814.99999999999	0	0.+0.*I	0
0.	0	-0.11599999999999999	0.	0	-136370.	0	0.+0.*I	0
0.	0	-0.115	0.	0	-142046.	0	0.+0.*I	0
0.	0	-0.114	0.	0	-147823.	0	0.+0.*I	0
0.	0	-0.113	0.	0	-153703.	0	0.+0.*I	0
0.	0	-0.11199999999999999	0.	0	-159691.	0	0.+0.*I	0
0.	0	-0.111	0.	0	-165749.	0	0.+0.*I	0
0.	0	-0.11	0.	0	-171873.	0	0.+0.*I	0
0.	0	-0.109	0.	0	-178064.	0	0.+0.*I	0
0.	0	-0.10800000000000001	0.	0	-184344.	0	0.+0.*I	0
0.	0	-0.107	0.	0	-190665.	0	0.+0.*I	0
0.	0	-0.106	0.	0	-197001.	0	0.+0.*I	0
0.	0	-0.105	0.	0	-203329.	0	0.+0.*I	0
0.	0	-0.10400000000000001	0.	0	-209657.	0	0.+0.*I	0
0.	0	-0.10300000000000001	0.	0	-215974.	0	0.+0.*I	0
0.	0	-0.102	0.	0	-222255.	0	0.+0.*I	0
0.	0	-0.10099999999999999	0.	0	-228475.	0	0.+0.*I	0
0.	0	-0.1	0.	0	-234636.	0	0.+0.*I	0
0.	0	-0.099	0.	0	-240736.	0	0.+0.*I	0
0.	0	-0.098	0.	0	-246752.	0	0.+0.*I	0
0.	0	-0.09699999999999999	0.	0	-252662.	0	0.+0.*I	0
0.	0	-0.096	0.	0	-258463.	0	0.+0.*I	0
0.	0	-0.095	0.	0	-264162.	0	0.+0.*I	0
0.	0	-0.094	0.	0	-269737.	0	0.+0.*I	0
0.	0	-0.09300000000000001	0.	0	-275174.	0	0.+0.*I	0
0.	0	-0.092	0.	0	-280467.	0	0.+0.*I	0
0.	0	-0.091	0.	0	-285626.	0	0.+0.*I	0
0.	0	-0.09	0.	0	-290634.	0	0.+0.*I	0
0.	0	-0.08900000000000001	0.	0	-295484.	0	0.+0.*I	0
0.	0	-0.08800000000000001	0.	0	-300168.	0	0.+0.*I	0
0.	0	-0.087	0.	0	-304694.	0	0.+0.*I	0
0.	0	-0.086	0.	0	-309059.	0	0.+0.*I	0
0.	0	-0.085	0.	0	-313258.	0	0.+0.*I	0
0.	0	-0.084	0.	0	-317289.	0	0.+0.*I	0
0.	0	-0.083	0.	0	-321082.	0	0.+0.*I	0
0.	0	-0.08199999999999999	0.	0	-324710.	0	0.+0.*I	0
0.	0	-0.081	0.	0	-328178.	0	0.+0.*I	0
0.	0	-0.08	0.	0	-331487.	0	0.+0.*I	0
0.	0	-0.079	0.	0	-334617.	0	0.+0.*I	0
0.	0	-0.078	0.	0	-337577.	0	0.+0.*I	0
0.	0	-0.077	0.	0	-340378.	0	0.+0.*I	0
0.	0	-0.076	0.	0	-343020.	0	0.+0.*I	0
0.	0	-0.075	0.	0	-345496.	0	0.+0.*I	0
0.	0	-0.07400000000000001	0.	0	-347802.	0	0.+0.*I	0
0.	0	-0.073	0.	0	-349954.	0	0.+0.*I	0
0.	0	-0.07200000000000001	0.	0	-351950.	0	0.+0.*I	0
0.	0	-0.071	0.	0	-353790.	0	0.+0.*I	0
0.	0	-0.07	0.	0	-355457.	0	0.+0.*I	0
0.	0	-0.069	0.	0	-356974.	0	0.+0.*I	0
0.	0	-0.068	0.	0	-358339.	0	0.+0.*I	0
0.	0	-0.067	0.	0	-359553.	0	0.+0.*I	0
0.	0	-0.066	0.	0	-360601.	0	0.+0.*I	0
0.	0	-0.065	0.	0	-361497.	0	0.+0.*I	0
0.	0	-0.064	0.	0	-362244.	0	0.+0.*I	0
0.	0	-0.063	0.	0	-362842.	0	0.+0.*I	0
0.	0	-0.062000000000000006	0.	0	-363281.	0	0.+0.*I	0
0.	0	-0.061	0.	0	-363563.	0	0.+0.*I	0
0.	0	-0.06	0.	0	-363697.	0	0.+0.*I	0
0.	0	-0.059000000000000004	0.	0	-363680.	0	0.+0.*I	0
0.	0	-0.057999999999999996	0.	0	-363510.	0	0.+0.*I	0
0.	0	-0.057	0.	0	-363166.	0	0.+0.*I	0
