-0.008	-0.009000000000000001	0.0002675668691595143+0.000195161827196292*I	0.0003010127278044536+0.00021955705559582856*I
-0.008	-0.008	0.00026945114074583527+0.00019656408013117696*I	0.0002694511407458353+0.000196564080131177*I
-0.008	-0.007	0.00027063109448333074+0.00019717787104247747*I	0.00023680220767291444+0.00017253063716216784*I
-0.008	-0.006	0.0002718299397734132+0.00019771999531477294*I	0.00020387245483005986+0.0001482899964860797*I
-0.008	-0.005	0.00027391278808798443+0.0001990587556615915*I	0.00017119549255499036+0.00012441172228849472*I
-0.008	-0.004	0.0002755590225768101+0.00020010445732681348*I	0.0001377795112884051+0.00010005222866340678*I
-0.008	-0.003	0.0002760242280787944+0.00020019160152956288*I	0.00010350908552954792+0.00007507185057358609*I
-0.008	-0.002	0.0002762122919569994+0.0002002458482836818*I	0.0000690530729892499+0.00005006146207092049*I
-0.008	-0.0009999999999999992	0.0002763090450526314+0.00020034951547496155*I	0.000034538630631578906+0.00002504368943437018*I
-0.008	0.	0.00027634415153112617+0.00020040564271386945*I	-3.384239806356848*^-20-2.454261288806083*^-20*I
-0.008	0.0009999999999999992	0.0002763090450526314+0.00020034951547496155*I	-0.000034538630631578906-0.00002504368943437018*I
-0.008	0.002	0.0002762122919569994+0.0002002458482836818*I	-0.0000690530729892499-0.00005006146207092049*I
-0.008	0.003000000000000001	0.0002760242280787944+0.00020019160152956288*I	-0.00010350908552954792-0.00007507185057358609*I
-0.008	0.004	0.0002755590225768101+0.00020010445732681348*I	-0.0001377795112884051-0.00010005222866340678*I
-0.008	0.004999999999999999	0.00027391278808798443+0.0001990587556615915*I	-0.00017119549255499036-0.00012441172228849472*I
-0.008	0.006	0.0002718299397734132+0.00019771999531477294*I	-0.00020387245483005986-0.0001482899964860797*I
-0.008	0.007000000000000001	0.00027063109448333074+0.00019717787104247747*I	-0.00023680220767291444-0.00017253063716216784*I
-0.008	0.008000000000000002	0.0002694511407458353+0.00019656408013117696*I	-0.0002694511407458354-0.000196564080131177*I
-0.008	0.009	0.0002675668691595143+0.000195161827196292*I	-0.0003010127278044536-0.00021955705559582856*I
-0.008	0.01	0.0002639519353121755+0.00019204493500631263*I	-0.00032993991914021924-0.00024005616875789074*I
-0.007	-0.01	0.0002334361216324485+0.0001702015305303446*I	0.00033348017376064057+0.00024314504361477786*I
-0.007	-0.009000000000000001	0.00023561739578617117+0.00017189543211672015*I	0.00030293665172507713+0.00022100841272149727*I
-0.007	-0.008	0.00023680220767291442+0.0001725306371621678*I	0.00027063109448333074+0.0001971778710424775*I
-0.007	-0.007	0.00023815267203162376+0.00017319350470952798*I	0.00023815267203162378+0.000173193504709528*I
-0.007	-0.006	0.000240373600414682+0.00017463584275840765*I	0.0002060345146411559+0.0001496878652214922*I
-0.007	-0.005	0.00024147872893126002+0.00017516299363439525*I	0.00017248480637947145+0.00012511642402456805*I
-0.007	-0.004	0.00024177041442105244+0.00017530582604059132*I	0.00013815452252631573+0.0001001747577374808*I
-0.007	-0.003	0.00024233939807240246+0.0001766687558051466*I	0.00010385974203102965+0.00007571518105934856*I
-0.007	-0.002	0.000242895373381849+0.00017796154942771114*I	0.00006939867810909976+0.000050846156979346074*I
-0.007	-0.0009999999999999992	0.0002432741095631482+0.00017870500559878126*I	0.000034753444223306825+0.000025529286514111568*I
-0.007	0.	0.00024340749992007+0.00017892975930640818*I	-2.9808821566557336*^-20-2.1912575700679912*^-20*I
-0.007	0.0009999999999999992	0.0002432741095631482+0.00017870500559878126*I	-0.000034753444223306825-0.000025529286514111568*I
-0.007	0.002	0.000242895373381849+0.00017796154942771114*I	-0.00006939867810909976-0.000050846156979346074*I
-0.007	0.003000000000000001	0.00024233939807240246+0.0001766687558051466*I	-0.00010385974203102965-0.00007571518105934856*I
-0.007	0.004	0.00024177041442105244+0.00017530582604059132*I	-0.00013815452252631573-0.0001001747577374808*I
-0.007	0.004999999999999999	0.00024147872893126002+0.00017516299363439525*I	-0.00017248480637947145-0.00012511642402456805*I
-0.007	0.006	0.000240373600414682+0.00017463584275840765*I	-0.0002060345146411559-0.0001496878652214922*I
-0.007	0.007000000000000001	0.00023815267203162376+0.00017319350470952798*I	-0.00023815267203162378-0.000173193504709528*I
-0.007	0.008000000000000002	0.00023680220767291444+0.00017253063716216784*I	-0.0002706310944833308-0.00019717787104247755*I
-0.007	0.009	0.00023561739578617115+0.00017189543211672015*I	-0.00030293665172507713-0.00022100841272149727*I
-0.007	0.01	0.0002334361216324485+0.0001702015305303446*I	-0.00033348017376064057-0.00024314504361477786*I
-0.006	-0.01	0.0002015231287710571+0.00014703483680304403*I	0.0003358718812850953+0.00024505806133840683*I
-0.006	-0.009000000000000001	0.00020273953754494504+0.00014777830766062145*I	0.0003041093063174177+0.0002216674614909323*I
-0.006	-0.008	0.00020387245483005983+0.00014828999648607968*I	0.00027182993977341324+0.00019771999531477296*I
-0.006	-0.007	0.00020603451464115598+0.00014968786522149226*I	0.00024037360041468195+0.0001746358427584076*I
-0.006	-0.006	0.0002070511722605505+0.00015014787349957543*I	0.00020705117226055056+0.00015014787349957546*I
-0.006	-0.005	0.0002074736017736832+0.00015082272739584747*I	0.00017289466814473592+0.0001256856061632062*I
-0.006	-0.004	0.00020830111383477628+0.00015275789007911168*I	0.00013886740922318419+0.00010183859338607446*I
-0.006	-0.003	0.00020910154684494796+0.00015323187743246727*I	0.00010455077342247402+0.00007661593871623366*I
-0.006	-0.002	0.00020975200682433657+0.00015284649638112633*I	0.00006991733560811221+0.00005094883212704212*I
-0.006	-0.0009999999999999992	0.00021018043628976289+0.00015269460701114739*I	0.00003503007271496043+0.000025449101168524523*I
-0.006	0.	0.0002103298616799877+0.00015269256725276666*I	-2.575797918715025*^-20-1.8699446373969266*^-20*I
-0.006	0.0009999999999999992	0.00021018043628976289+0.00015269460701114739*I	-0.00003503007271496043-0.000025449101168524523*I
-0.006	0.002	0.00020975200682433657+0.00015284649638112633*I	-0.00006991733560811221-0.00005094883212704212*I
-0.006	0.003000000000000001	0.00020910154684494796+0.00015323187743246727*I	-0.00010455077342247402-0.00007661593871623366*I
-0.006	0.004	0.00020830111383477628+0.00015275789007911168*I	-0.00013886740922318419-0.00010183859338607446*I
-0.006	0.004999999999999999	0.00020747360177368317+0.00015082272739584747*I	-0.0001728946681447359-0.00012568560616320616*I
-0.006	0.006	0.0002070511722605505+0.00015014787349957543*I	-0.00020705117226055056-0.00015014787349957546*I
-0.006	0.007000000000000001	0.00020603451464115598+0.00014968786522149226*I	-0.00024037360041468195-0.0001746358427584076*I
-0.006	0.008000000000000002	0.00020387245483005983+0.00014828999648607968*I	-0.00027182993977341324-0.00019771999531477296*I
-0.006	0.009	0.00020273953754494515+0.0001477783076606215*I	-0.0003041093063174176-0.00022166746149093218*I
-0.006	0.01	0.0002015231287710571+0.00014703483680304403*I	-0.0003358718812850953-0.00024505806133840683*I
-0.005	-0.01	0.00016856141581202984+0.00012294620678964877*I	0.0003371228316240597+0.00024589241357929754*I
-0.005	-0.009000000000000001	0.00016951261718196927+0.00012339565162559029*I	0.00030512271092754476+0.0002221121729260626*I
-0.005	-0.008	0.00017119549255499027+0.00012441172228849467*I	0.0002739127880879845+0.00019905875566159152*I
-0.005	-0.007	0.00017248480637947137+0.000125116424024568*I	0.00024147872893126005+0.00017516299363439528*I
-0.005	-0.006	0.00017289466814473598+0.00012568560616320622*I	0.00020747360177368314+0.00015082272739584744*I
-0.005	-0.005	0.0001737672211165344+0.00012764643257055802*I	0.00017376722111653442+0.00012764643257055804*I
-0.005	-0.004	0.00017467973101679412+0.00012743648115378872*I	0.00013974378481343525+0.00010194918492303096*I
-0.005	-0.003	0.0001755477292222409+0.00012787363084041658*I	0.00010532863753334455+0.00007672417850424996*I
-0.005	-0.002	0.00017626460846346904+0.0001299789966818664*I	0.00007050584338538763+0.00005199159867274658*I
-0.005	-0.0009999999999999992	0.00017669355775521548+0.00013134168430236937*I	0.00003533871155104306+0.000026268336860473848*I
-0.005	0.	0.0001768304260442559+0.0001317491123468394*I	-2.1655481524696074*^-20-1.6134612872606188*^-20*I
-0.005	0.0009999999999999992	0.00017669355775521548+0.00013134168430236937*I	-0.00003533871155104306-0.000026268336860473848*I
-0.005	0.002	0.00017626460846346904+0.0001299789966818664*I	-0.00007050584338538763-0.00005199159867274658*I
-0.005	0.003000000000000001	0.0001755477292222409+0.00012787363084041658*I	-0.00010532863753334456-0.00007672417850424996*I
-0.005	0.004	0.00017467973101679412+0.00012743648115378872*I	-0.00013974378481343525-0.00010194918492303096*I
-0.005	0.004999999999999999	0.0001737672211165344+0.00012764643257055802*I	-0.00017376722111653442-0.00012764643257055804*I
-0.005	0.006	0.00017289466814473598+0.00012568560616320622*I	-0.00020747360177368314-0.00015082272739584744*I
-0.005	0.007000000000000001	0.00017248480637947137+0.000125116424024568*I	-0.00024147872893126005-0.00017516299363439528*I
-0.005	0.008000000000000002	0.0001711954925549903+0.0001244117222884947*I	-0.00027391278808798454-0.00019905875566159155*I
-0.005	0.009	0.00016951261718196938+0.0001233956516255904*I	-0.00030512271092754465-0.00022211217292606255*I
-0.005	0.01	0.00016856141581202984+0.00012294620678964877*I	-0.0003371228316240597-0.00024589241357929754*I
-0.004	-0.01	0.00013519838006013495+0.00009853674172008582*I	0.00033799595015033743+0.0002463418543002146*I
-0.004	-0.009000000000000001	0.00013617714585007924+0.0000990246183130624*I	0.0003063985781626783+0.0002228053912043904*I
-0.004	-0.008	0.00013777951128840504+0.00010005222866340674*I	0.0002755590225768101+0.00020010445732681348*I
-0.004	-0.007	0.0001381545225263157+0.00010017475773748077*I	0.00024177041442105247+0.00017530582604059135*I
-0.004	-0.006	0.00013886740922318413+0.00010183859338607442*I	0.0002083011138347763+0.0001527578900791117*I
-0.004	-0.005	0.0001397437848134353+0.000101949184923031*I	0.0001746797310167941+0.00012743648115378872*I
-0.004	-0.004	0.00014066433280692794+0.00010291568916343983*I	0.00014066433280692794+0.00010291568916343986*I
-0.004	-0.003	0.0001414643408354047+0.00010539928987747153*I	0.00010609825562655353+0.00007904946740810363*I
-0.004	-0.002	0.0001418432267652204+0.00010475313550785248*I	0.00007092161338261023+0.00005237656775392626*I
-0.004	-0.0009999999999999992	0.00014196133783611755+0.00010384398620153607*I	0.00003549033445902935+0.000025960996550383988*I
-0.004	0.	0.0001419737662826464+0.00010350546260011661*I	-1.7386771844093734*^-20-1.2675763346749889*^-20*I
-0.004	0.0009999999999999992	0.00014196133783611755+0.00010384398620153607*I	-0.00003549033445902935-0.000025960996550383988*I
-0.004	0.002	0.0001418432267652204+0.00010475313550785248*I	-0.00007092161338261023-0.00005237656775392626*I
-0.004	0.003000000000000001	0.0001414643408354047+0.00010539928987747153*I	-0.00010609825562655353-0.00007904946740810363*I
-0.004	0.004	0.00014066433280692794+0.00010291568916343983*I	-0.00014066433280692794-0.00010291568916343986*I
-0.004	0.004999999999999999	0.0001397437848134353+0.00010194918492303099*I	-0.00017467973101679407-0.0001274364811537887*I
-0.004	0.006	0.00013886740922318413+0.00010183859338607442*I	-0.0002083011138347763-0.0001527578900791117*I
-0.004	0.007000000000000001	0.0001381545225263157+0.00010017475773748077*I	-0.00024177041442105247-0.00017530582604059135*I
-0.004	0.008000000000000002	0.00013777951128840507+0.00010005222866340677*I	-0.00027555902257681014-0.00020010445732681354*I
-0.004	0.009	0.00013617714585007921+0.00009902461831306239*I	-0.00030639857816267826-0.00022280539120439038*I
-0.004	0.01	0.00013519838006013495+0.00009853674172008582*I	-0.00033799595015033743-0.0002463418543002146*I
-0.003	-0.01	0.00010160886172357952+0.00007399437949665987*I	0.000338696205745265+0.00024664793165553284*I
-0.003	-0.009000000000000001	0.00010264172021243019+0.00007459752874479228*I	0.0003079251606372907+0.00022379258623437693*I
-0.003	-0.008	0.00010350908552954787+0.00007507185057358607*I	0.0002760242280787944+0.00020019160152956288*I
-0.003	-0.007	0.0001038597420310296+0.00007571518105934853*I	0.00024233939807240246+0.0001766687558051466*I
-0.003	-0.006	0.00010455077342247398+0.00007661593871623364*I	0.00020910154684494796+0.00015323187743246727*I
-0.003	-0.005	0.0001053286375333445+0.00007672417850424992*I	0.0001755477292222409+0.0001278736308404166*I
-0.003	-0.004	0.00010609825562655351+0.00007904946740810362*I	0.00014146434083540474+0.00010539928987747154*I
-0.003	-0.003	0.00010645059921092858+0.00007813028991491271*I	0.00010645059921092861+0.00007813028991491273*I
-0.003	-0.002	0.00010634186102598985+0.00007766744409653902*I	0.00007089457401732657+0.000051778296064359346*I
-0.003	-0.0009999999999999992	0.00010608525444934381+0.00007786960877001745*I	0.000035361751483114556+0.000025956536256672447*I
-0.003	0.	0.0001059871975345481+0.0000779268998549647*I	-1.2979688221128258*^-20-9.543292847485887*^-21*I
-0.003	0.0009999999999999992	0.00010608525444934381+0.00007786960877001745*I	-0.000035361751483114556-0.000025956536256672447*I
-0.003	0.002	0.00010634186102598985+0.00007766744409653902*I	-0.00007089457401732657-0.000051778296064359346*I
-0.003	0.003000000000000001	0.00010645059921092861+0.00007813028991491273*I	-0.00010645059921092862-0.00007813028991491273*I
-0.003	0.004	0.00010609825562655351+0.00007904946740810362*I	-0.00014146434083540474-0.00010539928987747154*I
-0.003	0.004999999999999999	0.00010532863753334458+0.00007672417850424998*I	-0.00017554772922224085-0.00012787363084041655*I
-0.003	0.006	0.00010455077342247398+0.00007661593871623364*I	-0.00020910154684494796-0.00015323187743246727*I
-0.003	0.007000000000000001	0.0001038597420310296+0.00007571518105934853*I	-0.00024233939807240246-0.0001766687558051466*I
-0.003	0.008000000000000002	0.0001035090855295479+0.00007507185057358607*I	-0.00027602422807879444-0.0002001916015295629*I
-0.003	0.009	0.00010264172021243024+0.00007459752874479233*I	-0.0003079251606372906-0.00022379258623437688*I
-0.003	0.01	0.00010160886172357952+0.00007399437949665987*I	-0.000338696205745265-0.00024664793165553284*I
-0.002	-0.01	0.00006785222612395134+0.00004937951408967837*I	0.0003392611306197566+0.00024689757044839175*I
-0.002	-0.009000000000000001	0.00006867817154705196+0.00004989595507383073*I	0.00030905177196173403+0.00022453179783223838*I
-0.002	-0.008	0.00006905307298924985+0.000050061462070920454*I	0.0002762122919569994+0.0002002458482836818*I
-0.002	-0.007	0.00006939867810909972+0.00005084615697934604*I	0.000242895373381849+0.00017796154942771114*I
-0.002	-0.006	0.00006991733560811221+0.00005094883212704213*I	0.00020975200682433657+0.00015284649638112633*I
-0.002	-0.005	0.0000705058433853876+0.000051991598672746553*I	0.00017626460846346904+0.0001299789966818664*I
-0.002	-0.004	0.0000709216133826102+0.00005237656775392624*I	0.0001418432267652204+0.00010475313550785248*I
-0.002	-0.003	0.00007089457401732654+0.000051778296064359326*I	0.00010634186102598986+0.00007766744409653903*I
-0.002	-0.002	0.00007064868615862272+0.00005178409696945694*I	0.00007064868615862274+0.000051784096969456944*I
-0.002	-0.0009999999999999992	0.00007072126423674772+0.00005093405310941417*I	0.00003536063211837384+0.000025467026554707067*I
-0.002	0.	0.00007079538880919812+0.000050565626982285*I	-8.669934629957684*^-21-6.192503323073436*^-21*I
-0.002	0.0009999999999999992	0.00007072126423674772+0.00005093405310941417*I	-0.00003536063211837384-0.000025467026554707067*I
-0.002	0.002	0.00007064868615862272+0.00005178409696945694*I	-0.00007064868615862274-0.000051784096969456944*I
-0.002	0.003000000000000001	0.00007089457401732654+0.00005177829606435933*I	-0.00010634186102598986-0.00007766744409653904*I
-0.002	0.004	0.0000709216133826102+0.00005237656775392624*I	-0.0001418432267652204-0.00010475313550785248*I
-0.002	0.004999999999999999	0.00007050584338538759+0.00005199159867274655*I	-0.000176264608463469-0.00012997899668186637*I
-0.002	0.006	0.00006991733560811221+0.00005094883212704213*I	-0.00020975200682433657-0.00015284649638112633*I
-0.002	0.007000000000000001	0.00006939867810909972+0.00005084615697934604*I	-0.000242895373381849-0.00017796154942771114*I
-0.002	0.008000000000000002	0.00006905307298924986+0.00005006146207092047*I	-0.00027621229195699945-0.00020024584828368184*I
-0.002	0.009	0.00006867817154705203+0.000049895955073830775*I	-0.0003090517719617339-0.00022453179783223835*I
-0.002	0.01	0.00006785222612395134+0.00004937951408967837*I	-0.0003392611306197566-0.00024689757044839175*I
-0.0009999999999999992	-0.01	0.000033964791616315856+0.00002470808198469054*I	0.00033964791616315857+0.0002470808198469054*I
-0.0009999999999999992	-0.009000000000000001	0.00003441051387006063+0.000024994693817181674*I	0.00030969462483054587+0.00022495224435463518*I
-0.0009999999999999992	-0.008	0.00003453863063157892+0.000025043689434370186*I	0.0002763090450526314+0.00020034951547496155*I
-0.0009999999999999992	-0.007	0.00003475344422330683+0.00002552928651411157*I	0.0002432741095631482+0.00017870500559878126*I
-0.0009999999999999992	-0.006	0.00003503007271496044+0.00002544910116852453*I	0.00021018043628976289+0.00015269460701114739*I
-0.0009999999999999992	-0.005	0.00003533871155104307+0.00002626833686047385*I	0.00017669355775521548+0.00013134168430236937*I
-0.0009999999999999992	-0.004	0.000035490334459029354+0.000025960996550383994*I	0.00014196133783611755+0.00010384398620153607*I
-0.0009999999999999992	-0.003	0.00003536175148311456+0.000025956536256672453*I	0.00010608525444934381+0.00007786960877001745*I
-0.0009999999999999992	-0.002	0.000035360632118373826+0.000025467026554707057*I	0.00007072126423674773+0.000050934053109414175*I
-0.0009999999999999992	-0.0009999999999999992	0.00003554320571404487+0.000025503457770652886*I	0.000035543205714044874+0.00002550345777065289*I
-0.0009999999999999992	0.	0.00003569305561772375+0.000025938829977203943*I	-4.3711386314033846*^-21-3.176590510521022*^-21*I
-0.0009999999999999992	0.0009999999999999992	0.00003554320571404487+0.000025503457770652886*I	-0.000035543205714044874-0.00002550345777065289*I
-0.0009999999999999992	0.002	0.000035360632118373826+0.000025467026554707057*I	-0.00007072126423674773-0.000050934053109414175*I
-0.0009999999999999992	0.003000000000000001	0.00003536175148311457+0.000025956536256672457*I	-0.00010608525444934382-0.00007786960877001745*I
-0.0009999999999999992	0.004	0.000035490334459029354+0.000025960996550383994*I	-0.00014196133783611755-0.00010384398620153607*I
-0.0009999999999999992	0.004999999999999999	0.00003533871155104306+0.00002626833686047385*I	-0.00017669355775521545-0.00013134168430236937*I
-0.0009999999999999992	0.006	0.00003503007271496044+0.00002544910116852453*I	-0.00021018043628976289-0.00015269460701114739*I
-0.0009999999999999992	0.007000000000000001	0.00003475344422330684+0.00002552928651411157*I	-0.00024327410956314824-0.00017870500559878126*I
-0.0009999999999999992	0.008000000000000002	0.000034538630631578926+0.00002504368943437019*I	-0.00027630904505263147-0.00020034951547496157*I
-0.0009999999999999992	0.009	0.00003441051387006062+0.00002499469381718167*I	-0.0003096946248305458-0.00022495224435463516*I
-0.0009999999999999992	0.01	0.000033964791616315856+0.00002470808198469054*I	-0.00033964791616315857-0.0002470808198469054*I
0.	-0.01	-2.0805979103495515*^-20-1.5133572461854148*^-20*I	0.00033978742471676645+0.00024714999414346617*I
0.	-0.009000000000000001	-1.897574643919012*^-20-1.3782418008550746*^-20*I	0.00030989745700395855+0.00022508396736343252*I
0.	-0.008	-1.692119903178424*^-20-1.2271306444030415*^-20*I	0.00027634415153112617+0.00020040564271386945*I
0.	-0.007	-1.4904410783278668*^-20-1.0956287850339956*^-20*I	0.00024340749992007+0.00017892975930640818*I
0.	-0.006	-1.2878989593575125*^-20-9.349723186984633*^-21*I	0.0002103298616799877+0.00015269256725276666*I
0.	-0.005	-1.0827740762348037*^-20-8.067306436303094*^-21*I	0.0001768304260442559+0.0001317491123468394*I
0.	-0.004	-8.693385922046867*^-21-6.337881673374944*^-21*I	0.0001419737662826464+0.00010350546260011661*I
0.	-0.003	-6.489844110564129*^-21-4.771646423742943*^-21*I	0.0001059871975345481+0.0000779268998549647*I
0.	-0.002	-4.334967314978842*^-21-3.096251661536718*^-21*I	0.00007079538880919812+0.000050565626982285*I
0.	-0.0009999999999999992	-2.1855693157016923*^-21-1.588295255260511*^-21*I	0.00003569305561772375+0.000025938829977203943*I
0.	0.	0	0
0.	0.0009999999999999992	-2.1855693157016923*^-21-1.588295255260511*^-21*I	-0.00003569305561772375-0.000025938829977203943*I
0.	0.002	-4.334967314978842*^-21-3.096251661536718*^-21*I	-0.00007079538880919812-0.000050565626982285*I
0.	0.003000000000000001	-6.489844110564131*^-21-4.771646423742944*^-21*I	-0.00010598719753454814-0.00007792689985496471*I
0.	0.004	-8.693385922046867*^-21-6.337881673374944*^-21*I	-0.0001419737662826464-0.00010350546260011661*I
0.	0.004999999999999999	-1.0827740762348035*^-20-8.067306436303093*^-21*I	-0.00017683042604425586-0.00013174911234683937*I
0.	0.006	-1.2878989593575125*^-20-9.349723186984633*^-21*I	-0.0002103298616799877-0.00015269256725276666*I
0.	0.007000000000000001	-1.490441078327867*^-20-1.0956287850339957*^-20*I	-0.00024340749992007003-0.0001789297593064082*I
0.	0.008000000000000002	-1.6921199031784243*^-20-1.2271306444030418*^-20*I	-0.0002763441515311262-0.0002004056427138695*I
0.	0.009	-1.8975746439190113*^-20-1.3782418008550743*^-20*I	-0.0003098974570039585-0.00022508396736343247*I
0.	0.01	-2.0805979103495515*^-20-1.5133572461854148*^-20*I	-0.00033978742471676645-0.00024714999414346617*I
0.0009999999999999992	-0.01	-0.00003396479161631582-0.000024708081984690515*I	0.00033964791616315857+0.0002470808198469054*I
0.0009999999999999992	-0.009000000000000001	-0.000034410513870060596-0.00002499469381718165*I	0.00030969462483054587+0.00022495224435463518*I
0.0009999999999999992	-0.008	-0.00003453863063157889-0.000025043689434370166*I	0.0002763090450526314+0.00020034951547496155*I
0.0009999999999999992	-0.007	-0.000034753444223306866-0.0000255292865141116*I	0.0002432741095631482+0.00017870500559878126*I
0.0009999999999999992	-0.006	-0.000035030072714960465-0.00002544910116852455*I	0.00021018043628976289+0.00015269460701114739*I
0.0009999999999999992	-0.005	-0.00003533871155104305-0.000026268336860473838*I	0.00017669355775521548+0.00013134168430236937*I
0.0009999999999999992	-0.004	-0.00003549033445902934-0.00002596099655038398*I	0.00014196133783611755+0.00010384398620153607*I
0.0009999999999999992	-0.003	-0.000035361751483114576-0.000025956536256672463*I	0.00010608525444934381+0.00007786960877001745*I
0.0009999999999999992	-0.002	-0.00003536063211837383-0.000025467026554707064*I	0.00007072126423674773+0.000050934053109414175*I
0.0009999999999999992	-0.0009999999999999992	-0.000035543205714044874-0.00002550345777065289*I	0.00003554320571404487+0.000025503457770652886*I
0.0009999999999999992	0.	-0.00003569305561772375-0.000025938829977203943*I	0.+0.*I
0.0009999999999999992	0.0009999999999999992	-0.000035543205714044874-0.00002550345777065289*I	-0.00003554320571404487-0.000025503457770652886*I
0.0009999999999999992	0.002	-0.00003536063211837383-0.000025467026554707064*I	-0.00007072126423674773-0.000050934053109414175*I
