Cavity #88       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.548e9  	81404.            	6207.2 	1   	0.                
   lr(2) =       	3.0742e9 	3746.             	129400.	1   	0.                
   lr(3) =       	8.8258e9 	7366.700000000001 	127550.	1   	0.                
   lr(4) =       	1.7035e9 	52251.            	1820.6 	1   	0.                
   lr(5) =       	1.7382e9 	43411.            	1678.6 	1   	0.                
   lr(6) =       	1.8709e9 	39927.            	1338.5 	1   	0.                
   lr(7) =       	1.872e9  	41943.            	971.85 	1   	0.                
   lr(8) =       	1.8552e9 	26862.            	1462.9 	1   	0.                
   lr(9) =       	1.8728e9 	41392.            	848.62 	1   	0.                
   lr(10) =      	1.674e9  	11059.000000000002	845.13 	1   	0.                
/                
